Date,Closing Price
2010년 10월 28일,82.18
2010년 10월 27일,81.94
2010년 10월 26일,82.55
2010년 10월 25일,82.52
2010년 10월 22일,81.69
2010년 10월 21일,80.56
2010년 10월 20일,81.77
2010년 10월 19일,79.49
2010년 10월 18일,83.08
2010년 10월 15일,81.25
2010년 10월 14일,82.69
2010년 10월 13일,83.01
2010년 10월 12일,81.67
2010년 10월 11일,82.21
2010년 10월 08일,82.66
2010년 10월 07일,81.67
2010년 10월 06일,83.23
2010년 10월 05일,82.82
2010년 10월 04일,81.47
2010년 10월 01일,81.58
2010년 09월 30일,79.97
2010년 09월 29일,77.86
2010년 09월 28일,76.18
2010년 09월 27일,76.52
2010년 09월 24일,76.49
2010년 09월 23일,75.18
2010년 09월 22일,74.71
2010년 09월 21일,73.52
2010년 09월 20일,74.86
2010년 09월 17일,73.66
2010년 09월 16일,74.57
2010년 09월 15일,76.02
2010년 09월 14일,76.8
2010년 09월 13일,77.19
2010년 09월 10일,76.45
2010년 09월 09일,74.25
2010년 09월 08일,74.67
2010년 09월 07일,74.09
2010년 09월 03일,74.6
2010년 09월 02일,75.02
2010년 09월 01일,73.91
2010년 08월 31일,71.92
2010년 08월 30일,74.7
2010년 08월 27일,75.17
2010년 08월 26일,73.36
2010년 08월 25일,72.52
2010년 08월 24일,71.63
2010년 08월 23일,73.1
2010년 08월 20일,73.46
2010년 08월 19일,74.43
2010년 08월 18일,75.42
2010년 08월 17일,75.77
2010년 08월 16일,75.24
2010년 08월 13일,75.39
2010년 08월 12일,75.74
2010년 08월 11일,78.02
2010년 08월 10일,80.25
2010년 08월 09일,81.48
2010년 08월 06일,80.7
2010년 08월 05일,82.01
2010년 08월 04일,82.47
2010년 08월 03일,82.55
2010년 08월 02일,81.34
2010년 07월 30일,78.95
2010년 07월 29일,78.36
2010년 07월 28일,76.99
2010년 07월 27일,77.5
2010년 07월 26일,78.98
2010년 07월 23일,78.98
2010년 07월 22일,79.3
2010년 07월 21일,76.56
2010년 07월 20일,77.44
2010년 07월 19일,76.54
2010년 07월 16일,76.01
2010년 07월 15일,76.62
2010년 07월 14일,77.04
2010년 07월 13일,77.15
2010년 07월 12일,74.95
2010년 07월 09일,76.09
2010년 07월 08일,75.44
2010년 07월 07일,74.07
2010년 07월 06일,71.98
2010년 07월 02일,72.14
2010년 07월 01일,72.95
2010년 06월 30일,75.63
2010년 06월 29일,75.94
2010년 06월 28일,78.25
2010년 06월 25일,78.86
2010년 06월 24일,76.51
2010년 06월 23일,76.35
2010년 06월 22일,77.21
2010년 06월 21일,77.82
2010년 06월 18일,77.18
2010년 06월 17일,76.79
2010년 06월 16일,77.67
2010년 06월 15일,76.94
2010년 06월 14일,75.12
2010년 06월 11일,73.78
2010년 06월 10일,75.48
2010년 06월 09일,74.38
2010년 06월 08일,71.99
2010년 06월 07일,71.44
2010년 06월 04일,71.51
2010년 06월 03일,74.61
2010년 06월 02일,72.86
2010년 06월 01일,72.58
2010년 05월 28일,73.97
2010년 05월 27일,74.55
2010년 05월 26일,71.51
2010년 05월 25일,68.75
2010년 05월 24일,70.21
2010년 05월 21일,70.04
2010년 05월 20일,68.01
2010년 05월 19일,69.87
2010년 05월 18일,69.41
2010년 05월 17일,70.08
2010년 05월 14일,71.61
2010년 05월 13일,74.4
2010년 05월 12일,75.65
2010년 05월 11일,76.37
2010년 05월 10일,76.8
2010년 05월 07일,75.11
2010년 05월 06일,77.11
2010년 05월 05일,79.97
2010년 05월 04일,82.74
2010년 05월 03일,86.19
2010년 04월 30일,86.15
2010년 04월 29일,85.17
2010년 04월 28일,83.22
2010년 04월 27일,82.44
2010년 04월 26일,84.2
2010년 04월 23일,85.12
2010년 04월 22일,83.7
2010년 04월 21일,83.68
2010년 04월 20일,83.45
2010년 04월 19일,81.45
2010년 04월 16일,83.24
2010년 04월 15일,85.51
2010년 04월 14일,85.84
2010년 04월 13일,84.05
2010년 04월 12일,84.34
2010년 04월 09일,84.92
2010년 04월 08일,85.39
2010년 04월 07일,85.88
2010년 04월 06일,86.84
2010년 04월 05일,86.62
2010년 04월 01일,84.87
2010년 03월 31일,83.76
2010년 03월 30일,82.37
2010년 03월 29일,82.17
2010년 03월 26일,80
2010년 03월 25일,80.53
2010년 03월 24일,80.61
2010년 03월 23일,81.91
2010년 03월 22일,81.25
2010년 03월 19일,80.68
2010년 03월 18일,82.2
2010년 03월 17일,82.93
2010년 03월 16일,81.7
2010년 03월 15일,79.8
2010년 03월 12일,81.24
2010년 03월 11일,82.11
2010년 03월 10일,82.09
2010년 03월 09일,81.49
2010년 03월 08일,81.87
2010년 03월 05일,81.5
2010년 03월 04일,80.21
2010년 03월 03일,80.87
2010년 03월 02일,79.68
2010년 03월 01일,78.7
2010년 02월 26일,79.66
2010년 02월 25일,78.17
2010년 02월 24일,80
2010년 02월 23일,78.86
2010년 02월 22일,80.16
2010년 02월 19일,79.81
2010년 02월 18일,79.06
2010년 02월 17일,77.33
2010년 02월 16일,77.01
2010년 02월 12일,74.13
2010년 02월 11일,75.28
2010년 02월 10일,74.52
2010년 02월 09일,73.75
2010년 02월 08일,71.89
2010년 02월 05일,71.19
2010년 02월 04일,73.14
2010년 02월 03일,76.98
2010년 02월 02일,77.23
2010년 02월 01일,74.43
2010년 01월 29일,72.89
2010년 01월 28일,73.64
2010년 01월 27일,73.67
2010년 01월 26일,74.71
2010년 01월 25일,75.26
2010년 01월 22일,74.54
2010년 01월 21일,76.08
2010년 01월 20일,77.62
2010년 01월 19일,79.02
2010년 01월 15일,78
2010년 01월 14일,79.39
2010년 01월 13일,79.65
2010년 01월 12일,80.79
2010년 01월 11일,82.52
2010년 01월 08일,82.75
2010년 01월 07일,82.66
2010년 01월 06일,83.18
2010년 01월 05일,81.77
2010년 01월 04일,81.51
2009년 12월 31일,79.36
2009년 12월 30일,79.28
2009년 12월 29일,78.87
2009년 12월 28일,78.77
2009년 12월 24일,78.05
2009년 12월 23일,76.67
2009년 12월 22일,74.4
2009년 12월 21일,72.47
2009년 12월 18일,73.36
2009년 12월 17일,72.65
2009년 12월 16일,72.66
2009년 12월 15일,70.69
2009년 12월 14일,69.51
2009년 12월 11일,69.87
2009년 12월 10일,70.54
2009년 12월 09일,70.67
2009년 12월 08일,72.62
2009년 12월 07일,73.93
2009년 12월 04일,75.47
2009년 12월 03일,76.46
2009년 12월 02일,76.6
2009년 12월 01일,78.37
2009년 11월 30일,77.28
2009년 11월 27일,76.05
2009년 11월 25일,77.96
2009년 11월 24일,76.02
2009년 11월 23일,77.56
2009년 11월 20일,76.72
2009년 11월 19일,77.46
2009년 11월 18일,79.58
2009년 11월 17일,79.14
2009년 11월 16일,78.9
2009년 11월 13일,76.35
2009년 11월 12일,76.94
2009년 11월 11일,79.28
2009년 11월 10일,79.05
2009년 11월 09일,79.43
2009년 11월 06일,77.43
2009년 11월 05일,79.62
2009년 11월 04일,80.4
2009년 11월 03일,79.6
2009년 11월 02일,78.13
2009년 10월 30일,77
2009년 10월 29일,79.87
2009년 10월 28일,77.46
2009년 10월 27일,79.55
2009년 10월 26일,78.68
2009년 10월 23일,80.5
2009년 10월 22일,81.19
2009년 10월 21일,81.37
2009년 10월 20일,79.09
2009년 10월 19일,79.61
2009년 10월 16일,78.53
2009년 10월 15일,77.58
2009년 10월 14일,75.18
2009년 10월 13일,74.15
2009년 10월 12일,73.27
2009년 10월 09일,71.77
2009년 10월 08일,71.69
2009년 10월 07일,69.57
2009년 10월 06일,70.88
2009년 10월 05일,70.41
2009년 10월 02일,69.95
2009년 10월 01일,70.82
2009년 09월 30일,70.61
2009년 09월 29일,66.71
2009년 09월 28일,66.84
2009년 09월 25일,66.02
2009년 09월 24일,65.89
2009년 09월 23일,68.97
2009년 09월 22일,71.55
2009년 09월 21일,69.71
2009년 09월 18일,72.04
2009년 09월 17일,72.47
2009년 09월 16일,72.51
2009년 09월 15일,70.93
2009년 09월 14일,68.86
2009년 09월 11일,69.29
2009년 09월 10일,71.94
2009년 09월 09일,71.31
2009년 09월 08일,71.1
2009년 09월 04일,68.02
2009년 09월 03일,67.96
2009년 09월 02일,68.05
2009년 09월 01일,68.05
2009년 08월 31일,69.96
2009년 08월 28일,72.74
2009년 08월 27일,72.49
2009년 08월 26일,71.43
2009년 08월 25일,72.05
2009년 08월 24일,74.37
2009년 08월 21일,73.89
2009년 08월 20일,72.54
2009년 08월 19일,72.42
2009년 08월 18일,69.19
2009년 08월 17일,66.75
2009년 08월 14일,67.51
2009년 08월 13일,70.52
2009년 08월 12일,70.16
2009년 08월 11일,69.45
2009년 08월 10일,70.6
2009년 08월 07일,70.93
2009년 08월 06일,71.94
2009년 08월 05일,71.97
2009년 08월 04일,71.42
2009년 08월 03일,71.58
2009년 07월 31일,69.45
2009년 07월 30일,66.94
2009년 07월 29일,63.35
2009년 07월 28일,67.23
2009년 07월 27일,68.38
2009년 07월 24일,68.05
2009년 07월 23일,67.16
2009년 07월 22일,65.4
2009년 07월 21일,64.72
2009년 07월 20일,63.98
2009년 07월 17일,63.56
2009년 07월 16일,62.02
2009년 07월 15일,61.54
2009년 07월 14일,59.52
2009년 07월 13일,59.69
2009년 07월 10일,59.89
2009년 07월 09일,60.41
2009년 07월 08일,60.14
2009년 07월 07일,62.93
2009년 07월 06일,64.05
2009년 07월 02일,66.73
2009년 07월 01일,69.31
2009년 06월 30일,69.89
2009년 06월 29일,71.49
2009년 06월 26일,69.16
2009년 06월 25일,70.23
2009년 06월 24일,68.67
2009년 06월 23일,69.24
2009년 06월 22일,66.93
2009년 06월 19일,69.55
2009년 06월 18일,71.37
2009년 06월 17일,71.03
2009년 06월 16일,70.47
2009년 06월 15일,70.62
2009년 06월 12일,72.04
2009년 06월 11일,72.68
2009년 06월 10일,71.33
2009년 06월 09일,70.01
2009년 06월 08일,68.09
2009년 06월 05일,68.44
2009년 06월 04일,68.81
2009년 06월 03일,66.12
2009년 06월 02일,68.55
2009년 06월 01일,68.58
2009년 05월 29일,66.31
2009년 05월 28일,65.08
2009년 05월 27일,63.45
2009년 05월 26일,62.45
2009년 05월 22일,61.67
2009년 05월 21일,61.05
2009년 05월 20일,62.04
2009년 05월 19일,59.65
2009년 05월 18일,59.03
2009년 05월 15일,56.34
2009년 05월 14일,58.62
2009년 05월 13일,58.02
2009년 05월 12일,58.85
2009년 05월 11일,58.5
2009년 05월 08일,58.63
2009년 05월 07일,56.71
2009년 05월 06일,56.34
2009년 05월 05일,53.84
2009년 05월 04일,54.47
2009년 05월 01일,53.2
2009년 04월 30일,51.12
2009년 04월 29일,50.97
2009년 04월 28일,49.92
2009년 04월 27일,50.14
2009년 04월 24일,51.55
2009년 04월 23일,49.62
2009년 04월 22일,48.85
2009년 04월 21일,46.51
2009년 04월 20일,45.88
2009년 04월 17일,50.33
2009년 04월 16일,49.98
2009년 04월 15일,49.25
2009년 04월 14일,49.41
2009년 04월 13일,50.05
2009년 04월 09일,52.24
2009년 04월 08일,49.38
2009년 04월 07일,49.15
2009년 04월 06일,51.05
2009년 04월 03일,52.51
2009년 04월 02일,52.64
2009년 04월 01일,48.39
2009년 03월 31일,49.66
2009년 03월 30일,48.41
2009년 03월 27일,52.38
2009년 03월 26일,54.34
2009년 03월 25일,52.77
2009년 03월 24일,53.98
2009년 03월 23일,53.8
2009년 03월 20일,51.06
2009년 03월 19일,51.61
2009년 03월 18일,48.14
2009년 03월 17일,49.16
2009년 03월 16일,47.35
2009년 03월 13일,46.25
2009년 03월 12일,47.03
2009년 03월 11일,42.33
2009년 03월 10일,45.71
2009년 03월 09일,47.07
2009년 03월 06일,45.52
2009년 03월 05일,43.61
2009년 03월 04일,45.38
2009년 03월 03일,41.65
2009년 03월 02일,40.15
2009년 02월 27일,44.76
2009년 02월 26일,45.22
2009년 02월 25일,42.5
2009년 02월 24일,39.96
2009년 02월 23일,38.44
2009년 02월 20일,38.94
2009년 02월 19일,39.48
2009년 02월 18일,34.62
2009년 02월 17일,34.93
2009년 02월 13일,37.51
2009년 02월 12일,33.98
2009년 02월 11일,35.94
2009년 02월 10일,37.55
2009년 02월 09일,39.56
2009년 02월 06일,40.17
2009년 02월 05일,41.17
2009년 02월 04일,40.32
2009년 02월 03일,40.78
2009년 02월 02일,40.08
2009년 01월 30일,41.68
2009년 01월 29일,41.44
2009년 01월 28일,42.16
2009년 01월 27일,41.58
2009년 01월 26일,45.73
2009년 01월 23일,46.47
2009년 01월 22일,43.67
2009년 01월 21일,43.55
2009년 01월 20일,38.74
2009년 01월 16일,36.51
2009년 01월 15일,35.4
2009년 01월 14일,37.28
2009년 01월 13일,37.78
2009년 01월 12일,37.59
2009년 01월 09일,40.83
2009년 01월 08일,41.7
2009년 01월 07일,42.63
2009년 01월 06일,48.58
2009년 01월 05일,48.81
2009년 01월 02일,46.34
2008년 12월 31일,44.6
2008년 12월 30일,39.03
2008년 12월 29일,40.02
2008년 12월 26일,37.71
2008년 12월 24일,35.35
2008년 12월 23일,38.98
2008년 12월 22일,39.91
2008년 12월 19일,33.87
2008년 12월 18일,36.22
2008년 12월 17일,40.06
2008년 12월 16일,43.6
2008년 12월 15일,44.51
2008년 12월 12일,46.28
2008년 12월 11일,47.98
2008년 12월 10일,43.52
2008년 12월 09일,42.07
2008년 12월 08일,43.71
2008년 12월 05일,40.81
2008년 12월 04일,43.67
2008년 12월 03일,46.79
2008년 12월 02일,46.96
2008년 12월 01일,49.28
2008년 11월 28일,54.43
2008년 11월 26일,54.44
2008년 11월 25일,50.77
2008년 11월 24일,54.5
2008년 11월 21일,49.93
2008년 11월 20일,49.62
2008년 11월 19일,53.62
2008년 11월 18일,54.39
2008년 11월 17일,54.95
2008년 11월 14일,57.04
2008년 11월 13일,58.24
2008년 11월 12일,56.16
2008년 11월 11일,59.33
2008년 11월 10일,62.41
2008년 11월 07일,61.04
2008년 11월 06일,60.77
2008년 11월 05일,65.3
2008년 11월 04일,70.53
2008년 11월 03일,63.91
2008년 10월 31일,67.81
2008년 10월 30일,65.96
2008년 10월 29일,67.5
2008년 10월 28일,62.73
2008년 10월 27일,63.22
2008년 10월 24일,64.15
2008년 10월 23일,67.84
2008년 10월 22일,66.75
2008년 10월 21일,70.89
2008년 10월 20일,74.25
2008년 10월 17일,71.85
2008년 10월 16일,69.85
2008년 10월 15일,74.54
2008년 10월 14일,78.63
2008년 10월 13일,81.19
2008년 10월 10일,77.7
2008년 10월 09일,86.59
2008년 10월 08일,88.95
2008년 10월 07일,90.06
2008년 10월 06일,87.81
2008년 10월 03일,93.88
2008년 10월 02일,93.97
2008년 10월 01일,98.53
2008년 09월 30일,100.64
2008년 09월 29일,96.37
2008년 09월 26일,106.89
2008년 09월 25일,108.02
2008년 09월 24일,105.73
2008년 09월 23일,106.61
2008년 09월 22일,120.92
2008년 09월 19일,104.55
2008년 09월 18일,97.88
2008년 09월 17일,97.16
2008년 09월 16일,91.15
2008년 09월 15일,95.71
2008년 09월 12일,101.18
2008년 09월 11일,100.87
2008년 09월 10일,102.58
2008년 09월 09일,103.26
2008년 09월 08일,106.34
2008년 09월 05일,106.23
2008년 09월 04일,107.89
2008년 09월 03일,109.35
2008년 09월 02일,109.71
2008년 08월 29일,115.46
2008년 08월 28일,115.59
2008년 08월 27일,118.15
2008년 08월 26일,116.27
2008년 08월 25일,115.11
2008년 08월 22일,114.59
2008년 08월 21일,121.18
2008년 08월 20일,114.98
2008년 08월 19일,114.53
2008년 08월 18일,112.87
2008년 08월 15일,113.77
2008년 08월 14일,115.01
2008년 08월 13일,116
2008년 08월 12일,113.01
2008년 08월 11일,114.45
2008년 08월 08일,115.2
2008년 08월 07일,120.02
2008년 08월 06일,118.58
2008년 08월 05일,119.17
2008년 08월 04일,121.41
2008년 08월 01일,125.1
2008년 07월 31일,124.08
2008년 07월 30일,126.77
2008년 07월 29일,122.19
2008년 07월 28일,124.73
2008년 07월 25일,123.26
2008년 07월 24일,125.49
2008년 07월 23일,124.44
2008년 07월 22일,127.95
2008년 07월 21일,131.04
2008년 07월 18일,128.88
2008년 07월 17일,129.29
2008년 07월 16일,134.6
2008년 07월 15일,138.74
2008년 07월 14일,145.18
2008년 07월 11일,145.08
2008년 07월 10일,141.65
2008년 07월 09일,136.05
2008년 07월 08일,136.04
2008년 07월 07일,141.37
2008년 07월 03일,145.29
2008년 07월 02일,143.57
2008년 07월 01일,140.97
2008년 06월 30일,140
2008년 06월 27일,140.21
2008년 06월 26일,139.64
2008년 06월 25일,134.55
2008년 06월 24일,137
2008년 06월 23일,136.74
2008년 06월 20일,134.62
2008년 06월 19일,131.93
2008년 06월 18일,136.68
2008년 06월 17일,134.01
2008년 06월 16일,134.61
2008년 06월 13일,134.86
2008년 06월 12일,136.74
2008년 06월 11일,136.38
2008년 06월 10일,131.31
2008년 06월 09일,134.35
2008년 06월 06일,138.54
2008년 06월 05일,127.79
2008년 06월 04일,122.3
2008년 06월 03일,124.31
2008년 06월 02일,127.76
2008년 05월 30일,127.35
2008년 05월 29일,126.62
2008년 05월 28일,131.03
2008년 05월 27일,128.85
2008년 05월 23일,132.19
2008년 05월 22일,130.81
2008년 05월 21일,133.17
2008년 05월 20일,129.07
2008년 05월 19일,127.05
2008년 05월 16일,126.29
2008년 05월 15일,124.12
2008년 05월 14일,124.22
2008년 05월 13일,125.8
2008년 05월 12일,124.23
2008년 05월 09일,125.96
2008년 05월 08일,123.69
2008년 05월 07일,123.53
2008년 05월 06일,121.84
2008년 05월 05일,119.97
2008년 05월 02일,116.32
2008년 05월 01일,112.52
2008년 04월 30일,113.46
2008년 04월 29일,115.63
2008년 04월 28일,118.75
2008년 04월 25일,118.52
2008년 04월 24일,116.06
2008년 04월 23일,118.3
2008년 04월 22일,119.37
2008년 04월 21일,117.48
2008년 04월 18일,116.69
2008년 04월 17일,114.86
2008년 04월 16일,114.93
2008년 04월 15일,113.79
2008년 04월 14일,111.76
2008년 04월 11일,110.14
2008년 04월 10일,110.11
2008년 04월 09일,110.87
2008년 04월 08일,108.5
2008년 04월 07일,109.09
2008년 04월 04일,106.23
2008년 04월 03일,103.83
2008년 04월 02일,104.83
2008년 04월 01일,100.98
2008년 03월 31일,101.58
2008년 03월 28일,105.62
2008년 03월 27일,107.58
2008년 03월 26일,105.9
2008년 03월 25일,101.22
2008년 03월 24일,100.86
2008년 03월 20일,101.84
2008년 03월 19일,104.48
2008년 03월 18일,109.42
2008년 03월 17일,105.68
2008년 03월 14일,110.21
2008년 03월 13일,110.33
2008년 03월 12일,109.92
2008년 03월 11일,108.75
2008년 03월 10일,107.9
2008년 03월 07일,105.15
2008년 03월 06일,105.47
2008년 03월 05일,104.52
2008년 03월 04일,99.52
2008년 03월 03일,102.45
2008년 02월 29일,101.84
2008년 02월 28일,102.59
2008년 02월 27일,99.64
2008년 02월 26일,100.88
2008년 02월 25일,99.23
2008년 02월 22일,98.81
2008년 02월 21일,98.23
2008년 02월 20일,100.74
2008년 02월 19일,100.01
2008년 02월 15일,95.5
2008년 02월 14일,95.46
2008년 02월 13일,93.27
2008년 02월 12일,92.78
2008년 02월 11일,93.59
2008년 02월 08일,91.77
2008년 02월 07일,88.11
2008년 02월 06일,87.14
2008년 02월 05일,88.41
2008년 02월 04일,90.02
2008년 02월 01일,88.96
2008년 01월 31일,91.75
2008년 01월 30일,92.33
2008년 01월 29일,91.64
2008년 01월 28일,90.99
2008년 01월 25일,90.71
2008년 01월 24일,89.41
2008년 01월 23일,86.99
2008년 01월 22일,89.85
2008년 01월 18일,90.57
2008년 01월 17일,90.13
2008년 01월 16일,90.84
2008년 01월 15일,91.9
2008년 01월 14일,94.2
2008년 01월 11일,92.69
2008년 01월 10일,93.71
2008년 01월 09일,95.67
2008년 01월 08일,96.33
2008년 01월 07일,95.09
2008년 01월 04일,97.91
2008년 01월 03일,99.18
2008년 01월 02일,99.62
