Date,N225,Date,NYA,Date,IXIC,Date,GSPTSE,Date,HSI
2012-08-20,9171.160156,2012-06-29,7801.839844,2012-06-29,2935.050049,2012-07-06,11660,2012-07-30,19585.40039
2012-08-21,9156.919922,2012-07-02,7832.149902,2012-07-02,2951.22998,2012-07-09,11634.7002,2012-07-31,19796.81055
2012-08-22,9131.740234,2012-07-03,7901.669922,2012-07-03,2976.080078,2012-07-10,11512.2002,2012-08-01,19820.38086
2012-08-23,9178.120117,2012-07-05,7837.77002,2012-07-05,2976.120117,2012-07-11,11544.59961,2012-08-02,19690.19922
2012-08-24,9070.759766,2012-07-06,7756.609863,2012-07-06,2937.330078,2012-07-12,11425.5,2012-08-03,19666.17969
2012-08-27,9085.389648,2012-07-09,7736.399902,2012-07-09,2931.77002,2012-07-13,11514.5,2012-08-06,19998.7207
2012-08-28,9033.290039,2012-07-10,7667.569824,2012-07-10,2902.330078,2012-07-16,11521.2002,2012-08-07,20072.55078
2012-08-29,9069.80957,2012-07-11,7685.319824,2012-07-11,2887.97998,2012-07-17,11571.2002,2012-08-08,20065.51953
2012-08-30,8983.780273,2012-07-12,7638.649902,2012-07-12,2866.189941,2012-07-18,11579.2002,2012-08-09,20269.4707
2012-08-31,8839.910156,2012-07-13,7758.299805,2012-07-13,2908.469971,2012-07-19,11665.7002,2012-08-10,20136.11914
2012-09-03,8783.889648,2012-07-16,7743.02002,2012-07-16,2896.939941,2012-07-20,11622.90039,2012-08-13,20081.35938
2012-09-04,8775.509766,2012-07-17,7794.77002,2012-07-17,2910.040039,2012-07-23,11545.5,2012-08-14,20291.67969
2012-09-05,8679.820313,2012-07-18,7831.089844,2012-07-18,2942.600098,2012-07-24,11467,2012-08-15,20052.28906
2012-09-06,8680.570313,2012-07-19,7849.75,2012-07-19,2965.899902,2012-07-25,11492.5,2012-08-16,19962.94922
2012-09-07,8871.650391,2012-07-20,7759.589844,2012-07-20,2925.300049,2012-07-26,11639.79981,2012-08-17,20116.07031
2012-09-10,8869.370117,2012-07-23,7670.540039,2012-07-23,2890.149902,2012-07-27,11766.40039,2012-08-20,20104.26953
2012-09-11,8807.379883,2012-07-24,7590.609863,2012-07-24,2862.98999,2012-07-30,11757.90039,2012-08-21,20100.08984
2012-09-12,8959.959961,2012-07-25,7607.569824,2012-07-25,2854.23999,2012-07-31,11664.7002,2012-08-22,19887.7793
2012-09-13,8995.150391,2012-07-26,7754.509766,2012-07-26,2893.25,2012-08-01,11618.5,2012-08-23,20132.24023
2012-09-14,9159.389648,2012-07-27,7912.160156,2012-07-27,2958.090088,2012-08-02,11506.5,2012-08-24,19880.0293
2012-09-18,9123.769531,2012-07-30,7911.040039,2012-07-30,2945.840088,2012-08-03,11662.59961,2012-08-27,19798.66992
2012-09-19,9232.209961,2012-07-31,7863.930176,2012-07-31,2939.52002,2012-08-07,11863.5,2012-08-28,19811.80078
2012-09-20,9086.980469,2012-08-01,7841.330078,2012-08-01,2920.209961,2012-08-08,11781,2012-08-29,19788.50977
2012-09-21,9110,2012-08-02,7765.600098,2012-08-02,2909.77002,2012-08-09,11858.09961,2012-08-30,19552.91016
2012-09-24,9069.290039,2012-08-03,7939.549805,2012-08-03,2967.899902,2012-08-10,11890.90039,2012-08-31,19482.57031
2012-09-25,9091.540039,2012-08-06,7964.089844,2012-08-06,2989.909912,2012-08-13,11838.29981,2012-09-03,19559.21094
2012-09-26,8906.700195,2012-08-07,8017.709961,2012-08-07,3015.860107,2012-08-14,11853.59961,2012-09-04,19429.91016
2012-09-27,8949.870117,2012-08-08,8018.240234,2012-08-08,3011.25,2012-08-15,11905.40039,2012-09-05,19145.07031
2012-09-28,8870.160156,2012-08-09,8025,2012-08-09,3018.639893,2012-08-16,12032.59961,2012-09-06,19209.30078
2012-10-01,8796.509766,2012-08-10,8044.759766,2012-08-10,3020.860107,2012-08-17,12089.90039,2012-09-07,19802.16016
2012-10-02,8786.049805,2012-08-13,8018.640137,2012-08-13,3022.52002,2012-08-20,12076,2012-09-10,19827.16992
2012-10-03,8746.870117,2012-08-14,8019.529785,2012-08-14,3016.97998,2012-08-21,12116.90039,2012-09-11,19857.88086
2012-10-04,8824.589844,2012-08-15,8029.009766,2012-08-15,3030.929932,2012-08-22,12119,2012-09-12,20075.39063
2012-10-05,8863.299805,2012-08-16,8089.990234,2012-08-16,3062.389893,2012-08-23,12062.5,2012-09-13,20047.63086
2012-10-09,8769.589844,2012-08-17,8102.069824,2012-08-17,3076.590088,2012-08-24,12082.2002,2012-09-14,20629.7793
2012-10-10,8596.230469,2012-08-20,8094.330078,2012-08-20,3076.209961,2012-08-27,12048.79981,2012-09-17,20658.10938
2012-10-11,8546.780273,2012-08-21,8082.680176,2012-08-21,3067.26001,2012-08-28,12009.90039,2012-09-18,20601.92969
2012-10-12,8534.120117,2012-08-22,8074.200195,2012-08-22,3073.669922,2012-08-29,12009.79981,2012-09-19,20841.91016
2012-10-15,8577.929688,2012-08-23,8011.439941,2012-08-23,3053.399902,2012-08-30,11886.7002,2012-09-20,20590.91992
2012-10-16,8701.30957,2012-08-24,8047.870117,2012-08-24,3069.790039,2012-08-31,11949.29981,2012-09-21,20734.93945
2012-10-17,8806.549805,2012-08-27,8036.240234,2012-08-27,3073.189941,2012-09-04,11941.7002,2012-09-24,20694.69922
2012-10-18,8982.860352,2012-08-28,8033.850098,2012-08-28,3077.139893,2012-09-05,11990.09961,2012-09-25,20698.67969
2012-10-19,9002.679688,2012-08-29,8031.649902,2012-08-29,3081.189941,2012-09-06,12139.7002,2012-09-26,20527.73047
2012-10-22,9010.709961,2012-08-30,7966.22998,2012-08-30,3048.709961,2012-09-07,12268,2012-09-27,20762.28906
2012-10-23,9014.25,2012-08-31,8014.930176,2012-08-31,3066.959961,2012-09-10,12215.40039,2012-09-28,20840.38086
2012-10-24,8954.299805,2012-09-04,8002.310059,2012-09-04,3075.060059,2012-09-11,12220.5,2012-10-03,20888.2793
2012-10-25,9055.200195,2012-09-05,7992.009766,2012-09-05,3069.27002,2012-09-12,12232.59961,2012-10-04,20907.94922
2012-10-26,8933.05957,2012-09-06,8160.560059,2012-09-06,3135.810059,2012-09-13,12360.2002,2012-10-05,21012.38086
2012-10-29,8929.339844,2012-09-07,8234.509766,2012-09-07,3136.419922,2012-09-14,12499.5,2012-10-08,20824.56055
2012-10-30,8841.980469,2012-09-10,8192.389648,2012-09-10,3104.02002,2012-09-17,12446.90039,2012-10-09,20937.2793
2012-10-31,8928.290039,2012-09-11,8246.139648,2012-09-11,3104.530029,2012-09-18,12422.7002,2012-10-10,20919.59961
2012-11-01,8946.870117,2012-09-12,8267.30957,2012-09-12,3114.310059,2012-09-19,12436.2002,2012-10-11,20999.05078
2012-11-02,9051.219727,2012-09-13,8407.030273,2012-09-13,3155.830078,2012-09-20,12409.29981,2012-10-12,21136.42969
2012-11-05,9007.44043,2012-09-14,8458.870117,2012-09-14,3183.949951,2012-09-21,12383.59961,2012-10-15,21148.25
2012-11-06,8975.150391,2012-09-17,8408.959961,2012-09-17,3178.669922,2012-09-24,12313.5,2012-10-16,21207.07031
2012-11-07,8972.889648,2012-09-18,8387.429688,2012-09-18,3177.800049,2012-09-25,12257.2002,2012-10-17,21416.64063
2012-11-08,8837.150391,2012-09-19,8400.480469,2012-09-19,3182.620117,2012-09-26,12232.90039,2012-10-18,21518.71094
2012-11-09,8757.599609,2012-09-20,8372.910156,2012-09-20,3175.959961,2012-09-27,12338.90039,2012-10-19,21551.75977
2012-11-12,8676.44043,2012-09-21,8377.509766,2012-09-21,3179.959961,2012-09-28,12317.5,2012-10-22,21697.55078
2012-11-13,8661.049805,2012-09-24,8356.55957,2012-09-24,3160.780029,2012-10-01,12370.2002,2012-10-24,21763.7793
2012-11-14,8664.730469,2012-09-25,8274.780273,2012-09-25,3117.72998,2012-10-02,12391.2002,2012-10-25,21810.23047
2012-11-15,8829.719727,2012-09-26,8221.320313,2012-09-26,3093.699951,2012-10-03,12359.5,2012-10-26,21545.57031
2012-11-16,9024.160156,2012-09-27,8303.740234,2012-09-27,3136.600098,2012-10-04,12447.7002,2012-10-29,21511.05078
2012-11-19,9153.200195,2012-09-28,8251,2012-09-28,3116.22998,2012-10-05,12419,2012-10-30,21428.58008
2012-11-20,9142.639648,2012-10-01,8284.360352,2012-10-01,3113.530029,2012-10-09,12273.59961,2012-10-31,21641.82031
2012-11-21,9222.519531,2012-10-02,8295.110352,2012-10-02,3120.040039,2012-10-10,12212.40039,2012-11-01,21821.86914
2012-11-22,9366.799805,2012-10-03,8297.5,2012-10-03,3135.22998,2012-10-11,12234,2012-11-02,22111.33008
2012-11-26,9388.94043,2012-10-04,8376.330078,2012-10-04,3149.459961,2012-10-12,12202,2012-11-05,22006.40039
2012-11-27,9423.299805,2012-10-05,8384.070313,2012-10-05,3136.189941,2012-10-15,12230,2012-11-06,21944.42969
2012-11-28,9308.349609,2012-10-08,8359.110352,2012-10-08,3112.350098,2012-10-16,12407.7002,2012-11-07,22099.84961
2012-11-29,9400.879883,2012-10-09,8279.110352,2012-10-09,3065.02002,2012-10-17,12461.29981,2012-11-08,21566.91016
2012-11-30,9446.009766,2012-10-10,8229.169922,2012-10-10,3051.780029,2012-10-18,12466.09961,2012-11-09,21384.38086
2012-12-03,9458.179688,2012-10-11,8256.589844,2012-10-11,3049.409912,2012-10-19,12416,2012-11-12,21430.30078
2012-12-04,9432.459961,2012-10-12,8227.080078,2012-10-12,3044.110107,2012-10-22,12403.5,2012-11-13,21188.65039
2012-12-05,9468.839844,2012-10-15,8293.5,2012-10-15,3064.179932,2012-10-23,12225.79981,2012-11-14,21441.99023
2012-12-06,9545.160156,2012-10-16,8386.469727,2012-10-16,3101.169922,2012-10-24,12195,2012-11-15,21108.92969
2012-12-07,9527.389648,2012-10-17,8446.509766,2012-10-17,3104.120117,2012-10-25,12300.2002,2012-11-16,21159.00977
2012-12-10,9533.75,2012-10-18,8442.820313,2012-10-18,3072.870117,2012-10-26,12300.29981,2012-11-19,21262.06055
2012-12-11,9525.320313,2012-10-19,8324.139648,2012-10-19,3005.620117,2012-10-29,12312.79981,2012-11-20,21228.2793
2012-12-12,9581.459961,2012-10-22,8329.179688,2012-10-22,3016.959961,2012-10-30,12377,2012-11-21,21524.35938
2012-12-13,9742.730469,2012-10-23,8195.30957,2012-10-23,2990.459961,2012-10-31,12422.90039,2012-11-22,21743.19922
2012-12-14,9737.55957,2012-10-24,8179.259766,2012-10-24,2981.699951,2012-11-01,12499.79981,2012-11-23,21913.98047
2012-12-17,9828.879883,2012-10-25,8211.910156,2012-10-25,2986.120117,2012-11-02,12380.40039,2012-11-26,21861.81055
2012-12-18,9923.009766,2012-10-26,8190.200195,2012-10-26,2987.949951,2012-11-05,12352.79981,2012-11-27,21844.0293
2012-12-19,10160.40039,2012-10-31,8221.400391,2012-10-31,2977.22998,2012-11-06,12361.2002,2012-11-28,21708.98047
2012-12-20,10039.33008,2012-11-01,8311.360352,2012-11-01,3020.060059,2012-11-07,12230.59961,2012-11-29,21922.89063
2012-12-21,9940.05957,2012-11-02,8234.910156,2012-11-02,2982.129883,2012-11-08,12191.09961,2012-11-30,22030.39063
2012-12-25,10080.12012,2012-11-05,8240.25,2012-11-05,2999.659912,2012-11-09,12196.79981,2012-12-03,21767.84961
2012-12-26,10230.36035,2012-11-06,8312.349609,2012-11-06,3011.929932,2012-11-12,12191.5,2012-12-04,21799.9707
2012-12-27,10322.98047,2012-11-07,8138.799805,2012-11-07,2937.290039,2012-11-13,12134.7002,2012-12-05,22270.91016
2012-12-28,10395.17969,2012-11-08,8050.830078,2012-11-08,2895.580078,2012-11-14,11929.79981,2012-12-06,22249.81055
2013-01-04,10688.11035,2012-11-09,8053.560059,2012-11-09,2904.870117,2012-11-15,11811.40039,2012-12-07,22191.16992
2013-01-07,10599.00977,2012-11-12,8054.040039,2012-11-12,2904.25,2012-11-16,11877.7002,2012-12-10,22276.7207
2013-01-08,10508.05957,2012-11-13,8023.22998,2012-11-13,2883.889893,2012-11-19,12040.40039,2012-12-11,22323.93945
2013-01-09,10578.57031,2012-11-14,7903.419922,2012-11-14,2846.810059,2012-11-20,12046.29981,2012-12-12,22503.34961
2013-01-10,10652.63965,2012-11-15,7896.879883,2012-11-15,2836.939941,2012-11-21,12100.09961,2012-12-13,22445.58008
2013-01-11,10801.57031,2012-11-16,7931.549805,2012-11-16,2853.129883,2012-11-22,12153.09961,2012-12-14,22605.98047
2013-01-15,10879.08008,2012-11-19,8080.290039,2012-11-19,2916.070068,2012-11-23,12213.2002,2012-12-17,22513.60938
2013-01-16,10600.44043,2012-11-20,8086.410156,2012-11-20,2916.679932,2012-11-26,12185.09961,2012-12-18,22494.73047
2013-01-17,10609.63965,2012-11-21,8112.180176,2012-11-21,2926.550049,2012-11-27,12111.59961,2012-12-19,22623.36914
2013-01-18,10913.29981,2012-11-23,8225.509766,2012-11-23,2966.850098,2012-11-28,12140.29981,2012-12-20,22659.7793
2013-01-21,10747.74023,2012-11-26,8197.570313,2012-11-26,2976.780029,2012-11-29,12202.90039,2012-12-21,22506.28906
2013-01-22,10709.92969,2012-11-27,8150.77002,2012-11-27,2967.790039,2012-11-30,12239.40039,2012-12-24,null
2013-01-23,10486.99023,2012-11-28,8207.360352,2012-11-28,2991.780029,2012-12-03,12169.7002,2012-12-27,22619.7793
2013-01-24,10620.87012,2012-11-29,8256.070313,2012-11-29,3012.030029,2012-12-04,12137.2002,2012-12-28,22666.58984
2013-01-25,10926.65039,2012-11-30,8260.429688,2012-11-30,3010.23999,2012-12-05,12157.29981,2012-12-31,null
2013-01-28,10824.30957,2012-12-03,8223.540039,2012-12-03,3002.199951,2012-12-06,12151.09961,2013-01-02,23311.98047
2013-01-29,10866.71973,2012-12-04,8223.870117,2012-12-04,2996.689941,2012-12-07,12159.59961,2013-01-03,23398.59961
2013-01-30,11113.9502,2012-12-05,8264.799805,2012-12-05,2973.699951,2012-12-10,12230.5,2013-01-04,23331.08984
2013-01-31,11138.66016,2012-12-06,8280.929688,2012-12-06,2989.27002,2012-12-11,12282.40039,2013-01-07,23329.75
2013-02-01,11191.33984,2012-12-07,8314.299805,2012-12-07,2978.040039,2012-12-12,12353.09961,2013-01-08,23111.18945
2013-02-04,11260.34961,2012-12-10,8322.679688,2012-12-10,2986.959961,2012-12-13,12289.2002,2013-01-09,23218.4707
2013-02-05,11046.91992,2012-12-11,8366.469727,2012-12-11,3022.300049,2012-12-14,12296.7002,2013-01-10,23354.31055
2013-02-06,11463.75,2012-12-12,8380.879883,2012-12-12,3013.810059,2012-12-17,12281.40039,2013-01-11,23264.07031
2013-02-07,11357.07031,2012-12-13,8338.320313,2012-12-13,2992.159912,2012-12-18,12334.29981,2013-01-14,23413.25977
2013-02-08,11153.16016,2012-12-14,8333.75,2012-12-14,2971.330078,2012-12-19,12403.59961,2013-01-15,23381.50977
2013-02-12,11369.12012,2012-12-17,8407.009766,2012-12-17,3010.600098,2012-12-20,12388.7002,2013-01-16,23356.99023
2013-02-13,11251.41016,2012-12-18,8499.349609,2012-12-18,3054.530029,2012-12-21,12385.7002,2013-01-17,23339.75977
2013-02-14,11307.28027,2012-12-19,8463.820313,2012-12-19,3044.360107,2012-12-24,12370.79981,2013-01-18,23601.7793
2013-02-15,11173.83008,2012-12-20,8516.429688,2012-12-20,3050.389893,2012-12-27,12373.79981,2013-01-21,23590.91016
2013-02-18,11407.87012,2012-12-21,8443.150391,2012-12-21,3021.01001,2012-12-28,12316.09961,2013-01-22,23658.99023
2013-02-19,11372.33984,2012-12-24,8420.549805,2012-12-24,3012.600098,2012-12-31,12433.5,2013-01-23,23635.09961
2013-02-20,11468.28027,2012-12-26,8395.490234,2012-12-26,2990.159912,2013-01-02,12540.79981,2013-01-24,23598.90039
2013-02-21,11309.12988,2012-12-27,8399.830078,2012-12-27,2985.909912,2013-01-03,12470.40039,2013-01-25,23580.42969
2013-02-22,11385.94043,2012-12-28,8316.160156,2012-12-28,2960.310059,2013-01-04,12540.79981,2013-01-28,23671.88086
2013-02-25,11662.51953,2012-12-31,8443.509766,2012-12-31,3019.51001,2013-01-07,12499.59961,2013-01-29,23655.16992
2013-02-26,11398.80957,2013-01-02,8632.009766,2013-01-02,3112.26001,2013-01-08,12504.79981,2013-01-30,23822.06055
2013-02-27,11253.96973,2013-01-03,8607.790039,2013-01-03,3100.570068,2013-01-09,12522.2002,2013-01-31,23729.5293
2013-02-28,11559.36035,2013-01-04,8667.679688,2013-01-04,3101.659912,2013-01-10,12599.7002,2013-02-01,23721.83984
2013-03-01,11606.37988,2013-01-07,8636.910156,2013-01-07,3098.810059,2013-01-11,12602.2002,2013-02-04,23685.00977
2013-03-04,11652.29004,2013-01-08,8604.379883,2013-01-08,3091.810059,2013-01-14,12603.09961,2013-02-05,23148.5293
2013-03-05,11683.4502,2013-01-09,8636.099609,2013-01-09,3105.810059,2013-01-15,12642,2013-02-06,23256.92969
2013-03-06,11932.26953,2013-01-10,8713.75,2013-01-10,3121.76001,2013-01-16,12608.79981,2013-02-07,23177
2013-03-07,11968.08008,2013-01-11,8712.400391,2013-01-11,3125.629883,2013-01-17,12674.7002,2013-02-08,23215.16016
2013-03-08,12283.62012,2013-01-14,8717.44043,2013-01-14,3117.5,2013-01-18,12725.7002,2013-02-14,23413.25
2013-03-11,12349.04981,2013-01-15,8733.099609,2013-01-15,3110.780029,2013-01-21,12794.29981,2013-02-15,23444.56055
2013-03-12,12314.80957,2013-01-16,8710.55957,2013-01-16,3117.540039,2013-01-22,12824.59961,2013-02-18,23381.93945
2013-03-13,12239.66016,2013-01-17,8766.540039,2013-01-17,3136,2013-01-23,12794.09961,2013-02-19,23143.91016
2013-03-14,12381.19043,2013-01-18,8792.629883,2013-01-18,3134.709961,2013-01-24,12823.59961,2013-02-20,23307.41016
2013-03-15,12560.9502,2013-01-22,8832.75,2013-01-22,3143.179932,2013-01-25,12816.59961,2013-02-21,22906.66992
2013-03-18,12220.62988,2013-01-23,8828.660156,2013-01-23,3153.669922,2013-01-28,12815.90039,2013-02-22,22782.43945
2013-03-19,12468.23047,2013-01-24,8856.589844,2013-01-24,3130.379883,2013-01-29,12830.59961,2013-02-25,22820.08008
2013-03-21,12635.69043,2013-01-25,8904.530273,2013-01-25,3149.709961,2013-01-30,12794.40039,2013-02-26,22519.68945
2013-03-22,12338.53027,2013-01-28,8880.009766,2013-01-28,3154.300049,2013-01-31,12685.2002,2013-02-27,22577.00977
2013-03-25,12546.45996,2013-01-29,8935.639648,2013-01-29,3153.659912,2013-02-01,12768.79981,2013-02-28,23020.26953
2013-03-26,12471.62012,2013-01-30,8904.30957,2013-01-30,3142.310059,2013-02-04,12717.59961,2013-03-01,22880.2207
2013-03-27,12493.79004,2013-01-31,8894.709961,2013-01-31,3142.129883,2013-02-05,12745.7002,2013-03-04,22537.81055
2013-03-28,12335.95996,2013-02-01,8965.120117,2013-02-01,3179.100098,2013-02-06,12761.59961,2013-03-05,22560.5
2013-03-29,12397.91016,2013-02-04,8852.790039,2013-02-04,3131.169922,2013-02-07,12755.90039,2013-03-06,22777.83984
2013-04-01,12135.01953,2013-02-05,8920.129883,2013-02-05,3171.580078,2013-02-08,12801.2002,2013-03-07,22771.43945
2013-04-02,12003.42969,2013-02-06,8934.240234,2013-02-06,3168.47998,2013-02-11,12748.2002,2013-03-08,23091.94922
2013-04-03,12362.2002,2013-02-07,8893.740234,2013-02-07,3165.129883,2013-02-12,12789,2013-03-11,23090.82031
2013-04-04,12634.54004,2013-02-08,8935.230469,2013-02-08,3193.870117,2013-02-13,12775.29981,2013-03-12,22890.59961
2013-04-05,12833.63965,2013-02-11,8919.019531,2013-02-11,3192,2013-02-14,12721.79981,2013-03-13,22556.65039
2013-04-08,13192.58984,2013-02-12,8957.610352,2013-02-12,3186.48999,2013-02-15,12686.59961,2013-03-14,22619.17969
2013-04-09,13192.34961,2013-02-13,8955.599609,2013-02-13,3196.879883,2013-02-19,12810.2002,2013-03-15,22533.10938
2013-04-10,13288.12988,2013-02-14,8953.070313,2013-02-14,3198.659912,2013-02-20,12714.09961,2013-03-18,22083.35938
2013-04-11,13549.16016,2013-02-15,8933.219727,2013-02-15,3192.030029,2013-02-21,12640,2013-03-19,22041.85938
2013-04-12,13485.13965,2013-02-19,9004.389648,2013-02-19,3213.590088,2013-02-22,12701.59961,2013-03-20,22256.43945
2013-04-15,13275.66016,2013-02-20,8883.629883,2013-02-20,3164.409912,2013-02-25,12650.90039,2013-03-21,22225.88086
2013-04-16,13221.44043,2013-02-21,8810.290039,2013-02-21,3131.48999,2013-02-26,12660.40039,2013-03-22,22115.30078
2013-04-17,13382.88965,2013-02-22,8894.629883,2013-02-22,3161.820068,2013-02-27,12732.40039,2013-03-25,22251.15039
2013-04-18,13220.07031,2013-02-25,8719.400391,2013-02-25,3116.25,2013-02-28,12821.79981,2013-03-26,22311.08008
2013-04-19,13316.48047,2013-02-26,8766.169922,2013-02-26,3129.649902,2013-03-01,12773.09961,2013-03-27,22464.82031
2013-04-22,13568.37012,2013-02-27,8875.330078,2013-02-27,3162.26001,2013-03-04,12707.40039,2013-03-28,22299.63086
2013-04-23,13529.65039,2013-02-28,8868.719727,2013-02-28,3160.189941,2013-03-05,12736,2013-04-02,22367.82031
2013-04-24,13843.45996,2013-03-01,8874.19043,2013-03-01,3169.73999,2013-03-06,12832,2013-04-03,22337.49023
2013-04-25,13926.08008,2013-03-04,8901.040039,2013-03-04,3182.030029,2013-03-07,12826.5,2013-04-05,21726.90039
2013-04-26,13884.12988,2013-03-05,8978.089844,2013-03-05,3224.129883,2013-03-08,12835.59961,2013-04-08,21718.05078
2013-04-30,13860.86035,2013-03-06,8996.969727,2013-03-06,3222.370117,2013-03-11,12858.5,2013-04-09,21870.33984
2013-05-01,13799.34961,2013-03-07,9013.429688,2013-03-07,3232.090088,2013-03-12,12878.59961,2013-04-10,22034.56055
2013-05-02,13694.04004,2013-03-08,9054.44043,2013-03-08,3244.370117,2013-03-13,12744.09961,2013-04-11,22101.26953
2013-05-07,14180.24023,2013-03-11,9082.240234,2013-03-11,3252.870117,2013-03-14,12799.90039,2013-04-12,22089.05078
2013-05-08,14285.69043,2013-03-12,9059.959961,2013-03-12,3242.320068,2013-03-15,12830,2013-04-15,21772.66992
2013-05-09,14191.48047,2013-03-13,9057.019531,2013-03-13,3245.120117,2013-03-18,12781.79981,2013-04-16,21672.0293
2013-05-10,14607.54004,2013-03-14,9127.959961,2013-03-14,3258.929932,2013-03-19,12773.90039,2013-04-17,21569.66992
2013-05-13,14782.20996,2013-03-15,9116.620117,2013-03-15,3249.070068,2013-03-20,12826.59961,2013-04-18,21512.51953
2013-05-14,14758.41992,2013-03-18,9045.44043,2013-03-18,3237.590088,2013-03-21,12747.90039,2013-04-19,22013.57031
2013-05-15,15096.03027,2013-03-19,9017.660156,2013-03-19,3229.100098,2013-03-22,12757.40039,2013-04-22,22044.36914
2013-05-16,15037.24023,2013-03-20,9081.089844,2013-03-20,3254.189941,2013-03-25,12680.7002,2013-04-23,21806.60938
2013-05-17,15138.12012,2013-03-21,9009.660156,2013-03-21,3222.600098,2013-03-26,12706.40039,2013-04-24,22183.05078
2013-05-20,15360.80957,2013-03-22,9065.780273,2013-03-22,3245,2013-03-27,12699.7002,2013-04-25,22401.24023
2013-05-21,15381.01953,2013-03-25,9022.959961,2013-03-25,3235.300049,2013-03-28,12749.90039,2013-04-26,22547.71094
2013-05-22,15627.25977,2013-03-26,9083.700195,2013-03-26,3252.47998,2013-04-01,12695.09961,2013-04-29,22580.76953
